date,gvkey,weight
2020-08-31,META,0.02040816326530612
2020-08-31,VRT,0.02040816326530612
2020-08-31,TSCO,0.02040816326530612
2020-08-31,MRNA,0.02040816326530612
2020-08-31,WST,0.02040816326530612
2020-08-31,MOS,0.02040816326530612
2020-08-31,MPWR,0.02040816326530612
2020-08-31,CDNS,0.02040816326530612
2020-08-31,GLW,0.02040816326530612
2020-08-31,AAPL,0.02040816326530612
2020-08-31,DELL,0.02040816326530612
2020-08-31,NVDA,0.02040816326530612
2020-08-31,TRMB,0.02040816326530612
2020-08-31,PWR,0.02040816326530612
2020-08-31,CMG,0.02040816326530612
2020-09-30,RCL,0.02040816326530612
2020-09-30,TSLA,0.02040816326530612
2020-09-30,CRM,0.02040816326530612
2020-09-30,PSKY,0.02040816326530612
2020-09-30,TGT,0.02040816326530612
2020-09-30,MRNA,0.02040816326530612
2020-09-30,CRL,0.02040816326530612
2020-09-30,XYZ,0.02040816326530612
2020-09-30,RVTY,0.02040816326530612
2020-09-30,VRT,0.02040816326530612
2020-09-30,MOS,0.02040816326530612
2020-09-30,CMG,0.02040816326530612
2020-09-30,FSLR,0.02040816326530612
2020-09-30,MGM,0.02040816326530612
2020-09-30,GNRC,0.02040816326530612
2020-09-30,UPS,0.02040816326530612
2020-09-30,AAPL,0.02040816326530612
2020-09-30,DELL,0.02040816326530612
2020-09-30,PWR,0.02040816326530612
2020-09-30,DDOG,0.02040816326530612
2020-09-30,LOW,0.02040816326530612
2020-09-30,SYF,0.02040816326530612
2020-09-30,DE,0.02040816326530612
2020-09-30,VTR,0.02040816326530612
2020-09-30,WSM,0.02040816326530612
2020-09-30,LEN,0.02040816326530612
2020-09-30,BBY,0.02040816326530612
2020-09-30,PYPL,0.02040816326530612
2020-09-30,WST,0.02040816326530612
2020-09-30,ALGN,0.02040816326530612
2020-09-30,NVDA,0.02040816326530612
2020-09-30,DOW,0.02040816326530612
2020-09-30,DHI,0.02040816326530612
2020-09-30,DRI,0.02040816326530612
2020-09-30,QCOM,0.02040816326530612
2020-09-30,CTAS,0.02040816326530612
2020-09-30,EPAM,0.02040816326530612
2020-09-30,CRWD,0.02040816326530612
2020-09-30,TTD,0.02040816326530612
2020-09-30,NKE,0.02040816326530612
2020-09-30,CARR,0.02040816326530612
2020-09-30,AMD,0.02040816326530612
2020-09-30,CVNA,0.02040816326530612
2020-09-30,ON,0.02040816326530612
2020-09-30,FDX,0.02040816326530612
2020-09-30,BLDR,0.02040816326530612
2020-09-30,PHM,0.02040816326530612
2020-09-30,FCX,0.02040816326530612
2020-09-30,APTV,0.02040816326530612
2020-10-30,GE,0.02040816326530612
2020-10-30,NVDA,0.02040816326530612
2020-10-30,ALGN,0.02040816326530612
2020-10-30,ALB,0.02040816326530612
2020-10-30,FDX,0.02040816326530612
2020-10-30,PPG,0.02040816326530612
2020-10-30,DDOG,0.02040816326530612
2020-10-30,DE,0.02040816326530612
2020-10-30,DECK,0.02040816326530612
2020-10-30,AES,0.02040816326530612
2020-10-30,LUV,0.02040816326530612
2020-10-30,TTD,0.02040816326530612
2020-10-30,F,0.02040816326530612
2020-10-30,UPS,0.02040816326530612
2020-10-30,PWR,0.02040816326530612
2020-10-30,SWK,0.02040816326530612
2020-10-30,IVZ,0.02040816326530612
2020-10-30,AVY,0.02040816326530612
2020-10-30,IP,0.02040816326530612
2020-10-30,FSLR,0.02040816326530612
2020-10-30,CAT,0.02040816326530612
2020-10-30,URI,0.02040816326530612
2020-10-30,POOL,0.02040816326530612
2020-10-30,FCX,0.02040816326530612
2020-10-30,ON,0.02040816326530612
2020-10-30,QCOM,0.02040816326530612
2020-10-30,APTV,0.02040816326530612
2020-10-30,CARR,0.02040816326530612
2020-10-30,MOS,0.02040816326530612
2020-10-30,CRL,0.02040816326530612
2020-10-30,TPR,0.02040816326530612
2020-10-30,GM,0.02040816326530612
2020-10-30,MLM,0.02040816326530612
2020-10-30,XYZ,0.02040816326530612
2020-10-30,TSLA,0.02040816326530612
2020-10-30,TMO,0.02040816326530612
2020-10-30,FITB,0.02040816326530612
2020-10-30,BG,0.02040816326530612
2020-10-30,RF,0.02040816326530612
2020-10-30,TT,0.02040816326530612
2020-10-30,BLDR,0.02040816326530612
2020-10-30,IDXX,0.02040816326530612
2020-10-30,PSKY,0.02040816326530612
2020-10-30,PNR,0.02040816326530612
2020-10-30,GNRC,0.02040816326530612
2020-10-30,MPWR,0.02040816326530612
2020-10-30,CVNA,0.02040816326530612
2020-10-30,VRT,0.02040816326530612
2020-10-30,CTVA,0.02040816326530612
2020-11-30,GNRC,0.02040816326530612
2020-11-30,CARR,0.02040816326530612
2020-11-30,ON,0.02040816326530612
2020-11-30,APTV,0.02040816326530612
2020-11-30,FCX,0.02040816326530612
2020-11-30,QCOM,0.02040816326530612
2020-11-30,BA,0.02040816326530612
2020-11-30,IR,0.02040816326530612
2020-11-30,RCL,0.02040816326530612
2020-11-30,TPR,0.02040816326530612
2020-11-30,PSKY,0.02040816326530612
2020-11-30,FSLR,0.02040816326530612
2020-11-30,MRNA,0.02040816326530612
2020-11-30,TRGP,0.02040816326530612
2020-11-30,GM,0.02040816326530612
2020-11-30,ZBRA,0.02040816326530612
2020-11-30,PH,0.02040816326530612
2020-11-30,OXY,0.02040816326530612
2020-11-30,COHR,0.02040816326530612
2020-11-30,MOS,0.02040816326530612
2020-11-30,IVZ,0.02040816326530612
2020-11-30,PWR,0.02040816326530612
2020-11-30,LRCX,0.02040816326530612
2020-11-30,TTD,0.02040816326530612
2020-11-30,DAL,0.02040816326530612
2020-11-30,CVNA,0.02040816326530612
2020-11-30,DE,0.02040816326530612
2020-11-30,GE,0.02040816326530612
2020-11-30,MU,0.02040816326530612
2020-11-30,UBER,0.02040816326530612
2020-11-30,NWSA,0.02040816326530612
2020-11-30,MGM,0.02040816326530612
2020-11-30,AMAT,0.02040816326530612
2020-11-30,DVN,0.02040816326530612
2020-11-30,NCLH,0.02040816326530612
2020-11-30,CRWD,0.02040816326530612
2020-11-30,TER,0.02040816326530612
2020-11-30,TSLA,0.02040816326530612
2020-11-30,ALB,0.02040816326530612
2020-11-30,CCL,0.02040816326530612
2020-11-30,UAL,0.02040816326530612
2020-11-30,FDX,0.02040816326530612
2020-11-30,NWS,0.02040816326530612
2020-11-30,XYZ,0.02040816326530612
2020-11-30,ALGN,0.02040816326530612
2020-11-30,HWM,0.02040816326530612
2020-11-30,EXPE,0.02040816326530612
2020-11-30,BLDR,0.02040816326530612
2020-11-30,URI,0.02040816326530612
2020-12-31,TTD,0.02040816326530612
2020-12-31,IVZ,0.02040816326530612
2020-12-31,PANW,0.02040816326530612
2020-12-31,RL,0.02040816326530612
2020-12-31,HWM,0.02040816326530612
2020-12-31,FCX,0.02040816326530612
2020-12-31,NCLH,0.02040816326530612
2020-12-31,MS,0.02040816326530612
2020-12-31,TRGP,0.02040816326530612
2020-12-31,SCHW,0.02040816326530612
2020-12-31,PWR,0.02040816326530612
2020-12-31,TPR,0.02040816326530612
2020-12-31,MGM,0.02040816326530612
2020-12-31,BKR,0.02040816326530612
2020-12-31,TPL,0.02040816326530612
2020-12-31,TRMB,0.02040816326530612
2020-12-31,ON,0.02040816326530612
2020-12-31,MPWR,0.02040816326530612
2020-12-31,ALGN,0.02040816326530612
2020-12-31,AES,0.02040816326530612
2020-12-31,TSLA,0.02040816326530612
2020-12-31,COF,0.02040816326530612
2020-12-31,DVN,0.02040816326530612
2020-12-31,GNRC,0.02040816326530612
2020-12-31,PTC,0.02040816326530612
2020-12-31,SYF,0.02040816326530612
2020-12-31,ALB,0.02040816326530612
2020-12-31,MOS,0.02040816326530612
2020-12-31,WDC,0.02040816326530612
2020-12-31,FSLR,0.02040816326530612
2020-12-31,LYV,0.02040816326530612
2020-12-31,CFG,0.02040816326530612
2020-12-31,ZBRA,0.02040816326530612
2020-12-31,DIS,0.02040816326530612
2020-12-31,EXPE,0.02040816326530612
2020-12-31,HCA,0.02040816326530612
2020-12-31,NTAP,0.02040816326530612
2020-12-31,APTV,0.02040816326530612
2020-12-31,UBER,0.02040816326530612
2020-12-31,XYZ,0.02040816326530612
2020-12-31,CRWD,0.02040816326530612
2020-12-31,COHR,0.02040816326530612
2020-12-31,WYNN,0.02040816326530612
2020-12-31,BLDR,0.02040816326530612
2020-12-31,GE,0.02040816326530612
2020-12-31,HAL,0.02040816326530612
2020-12-31,MU,0.02040816326530612
2020-12-31,BG,0.02040816326530612
2020-12-31,FANG,0.02040816326530612
2021-01-29,ON,0.02040816326530612
2021-01-29,TPR,0.02040816326530612
2021-01-29,COHR,0.02040816326530612
2021-01-29,ALGN,0.02040816326530612
2021-01-29,UBER,0.02040816326530612
2021-01-29,CF,0.02040816326530612
2021-01-29,AXON,0.02040816326530612
2021-01-29,CRWD,0.02040816326530612
2021-01-29,URI,0.02040816326530612
2021-01-29,IVZ,0.02040816326530612
2021-01-29,NWS,0.02040816326530612
2021-01-29,KIM,0.02040816326530612
2021-01-29,FFIV,0.02040816326530612
2021-01-29,PTC,0.02040816326530612
2021-01-29,KLAC,0.02040816326530612
2021-01-29,NWSA,0.02040816326530612
2021-01-29,WSM,0.02040816326530612
2021-01-29,CVNA,0.02040816326530612
2021-01-29,TPL,0.02040816326530612
2021-01-29,GM,0.02040816326530612
2021-01-29,MOS,0.02040816326530612
2021-01-29,COF,0.02040816326530612
2021-01-29,DE,0.02040816326530612
2021-01-29,DVN,0.02040816326530612
2021-01-29,RF,0.02040816326530612
2021-01-29,WDC,0.02040816326530612
2021-01-29,SPG,0.02040816326530612
2021-01-29,TRGP,0.02040816326530612
2021-01-29,MGM,0.02040816326530612
2021-01-29,F,0.02040816326530612
2021-01-29,WBD,0.02040816326530612
2021-01-29,FANG,0.02040816326530612
2021-01-29,GE,0.02040816326530612
2021-01-29,MU,0.02040816326530612
2021-01-29,MRNA,0.02040816326530612
2021-01-29,APTV,0.02040816326530612
2021-01-29,AMAT,0.02040816326530612
2021-01-29,ALB,0.02040816326530612
2021-01-29,TKO,0.02040816326530612
2021-01-29,TSLA,0.02040816326530612
2021-01-29,NTAP,0.02040816326530612
2021-01-29,OXY,0.02040816326530612
2021-01-29,LLY,0.02040816326530612
2021-01-29,STX,0.02040816326530612
2021-01-29,PSKY,0.02040816326530612
2021-01-29,TAP,0.02040816326530612
2021-01-29,OKE,0.02040816326530612
2021-01-29,DD,0.02040816326530612
2021-01-29,FCX,0.02040816326530612
2021-02-26,LUV,0.02040816326530612
2021-02-26,APTV,0.02040816326530612
2021-02-26,GS,0.02040816326530612
2021-02-26,FITB,0.02040816326530612
2021-02-26,ZBRA,0.02040816326530612
2021-02-26,DVN,0.02040816326530612
2021-02-26,FCX,0.02040816326530612
2021-02-26,NCLH,0.02040816326530612
2021-02-26,CFG,0.02040816326530612
2021-02-26,AMAT,0.02040816326530612
2021-02-26,ON,0.02040816326530612
2021-02-26,KEY,0.02040816326530612
2021-02-26,WYNN,0.02040816326530612
2021-02-26,RL,0.02040816326530612
2021-02-26,SPG,0.02040816326530612
2021-02-26,TPL,0.02040816326530612
2021-02-26,HPQ,0.02040816326530612
2021-02-26,PSKY,0.02040816326530612
2021-02-26,ALGN,0.02040816326530612
2021-02-26,BG,0.02040816326530612
2021-02-26,OXY,0.02040816326530612
2021-02-26,CCL,0.02040816326530612
2021-02-26,RCL,0.02040816326530612
2021-02-26,WBD,0.02040816326530612
2021-02-26,MGM,0.02040816326530612
2021-02-26,SCHW,0.02040816326530612
2021-02-26,RF,0.02040816326530612
2021-02-26,TRGP,0.02040816326530612
2021-02-26,MU,0.02040816326530612
2021-02-26,GE,0.02040816326530612
2021-02-26,FANG,0.02040816326530612
2021-02-26,MRNA,0.02040816326530612
2021-02-26,GNRC,0.02040816326530612
2021-02-26,APA,0.02040816326530612
2021-02-26,LYV,0.02040816326530612
2021-02-26,TPR,0.02040816326530612
2021-02-26,SLB,0.02040816326530612
2021-02-26,AXON,0.02040816326530612
2021-02-26,EXPE,0.02040816326530612
2021-02-26,DE,0.02040816326530612
2021-02-26,URI,0.02040816326530612
2021-02-26,MPC,0.02040816326530612
2021-02-26,COF,0.02040816326530612
2021-02-26,WDC,0.02040816326530612
2021-02-26,BKR,0.02040816326530612
2021-02-26,IVZ,0.02040816326530612
2021-02-26,DRI,0.02040816326530612
2021-02-26,VLO,0.02040816326530612
2021-02-26,CRWD,0.02040816326530612
2021-03-31,NUE,0.02040816326530612
2021-03-31,ZBRA,0.02040816326530612
2021-03-31,GE,0.02040816326530612
2021-03-31,CFG,0.02040816326530612
2021-03-31,STLD,0.02040816326530612
2021-03-31,WSM,0.02040816326530612
2021-03-31,DVN,0.02040816326530612
2021-03-31,KLAC,0.02040816326530612
2021-03-31,DE,0.02040816326530612
2021-03-31,UAL,0.02040816326530612
2021-03-31,NXPI,0.02040816326530612
2021-03-31,NWSA,0.02040816326530612
2021-03-31,URI,0.02040816326530612
2021-03-31,MET,0.02040816326530612
2021-03-31,GNRC,0.02040816326530612
2021-03-31,SPG,0.02040816326530612
2021-03-31,HBAN,0.02040816326530612
2021-03-31,HPQ,0.02040816326530612
2021-03-31,LRCX,0.02040816326530612
2021-03-31,HWM,0.02040816326530612
2021-03-31,F,0.02040816326530612
2021-03-31,AMAT,0.02040816326530612
2021-03-31,EXPE,0.02040816326530612
2021-03-31,XOM,0.02040816326530612
2021-03-31,WFC,0.02040816326530612
2021-03-31,OXY,0.02040816326530612
2021-03-31,EOG,0.02040816326530612
2021-03-31,FANG,0.02040816326530612
2021-03-31,FITB,0.02040816326530612
2021-03-31,RF,0.02040816326530612
2021-03-31,SCHW,0.02040816326530612
2021-03-31,FCX,0.02040816326530612
2021-03-31,MPC,0.02040816326530612
2021-03-31,TPL,0.02040816326530612
2021-03-31,GM,0.02040816326530612
2021-03-31,JBL,0.02040816326530612
2021-03-31,RJF,0.02040816326530612
2021-03-31,SNA,0.02040816326530612
2021-03-31,COF,0.02040816326530612
2021-03-31,IVZ,0.02040816326530612
2021-03-31,MOS,0.02040816326530612
2021-03-31,BAC,0.02040816326530612
2021-03-31,TPR,0.02040816326530612
2021-03-31,ON,0.02040816326530612
2021-03-31,WBD,0.02040816326530612
2021-03-31,OKE,0.02040816326530612
2021-03-31,TRGP,0.02040816326530612
2021-03-31,HPE,0.02040816326530612
2021-03-31,HIG,0.02040816326530612
2021-04-30,TPR,0.02040816326530612
2021-04-30,MGM,0.02040816326530612
2021-04-30,AVY,0.02040816326530612
2021-04-30,FIX,0.02040816326530612
2021-04-30,NWS,0.02040816326530612
2021-04-30,COF,0.02040816326530612
2021-04-30,STLD,0.02040816326530612
2021-04-30,FTNT,0.02040816326530612
2021-04-30,IVZ,0.02040816326530612
2021-04-30,KKR,0.02040816326530612
2021-04-30,EME,0.02040816326530612
2021-04-30,VLO,0.02040816326530612
2021-04-30,MPC,0.02040816326530612
2021-04-30,NWSA,0.02040816326530612
2021-04-30,MRNA,0.02040816326530612
2021-04-30,APA,0.02040816326530612
2021-04-30,STX,0.02040816326530612
2021-04-30,FANG,0.02040816326530612
2021-04-30,TRGP,0.02040816326530612
2021-04-30,SCHW,0.02040816326530612
2021-04-30,NUE,0.02040816326530612
2021-04-30,BX,0.02040816326530612
2021-04-30,CCL,0.02040816326530612
2021-04-30,WFC,0.02040816326530612
2021-04-30,CBRE,0.02040816326530612
2021-04-30,OXY,0.02040816326530612
2021-04-30,HWM,0.02040816326530612
2021-04-30,TXT,0.02040816326530612
2021-04-30,HPQ,0.02040816326530612
2021-04-30,EOG,0.02040816326530612
2021-04-30,XOM,0.02040816326530612
2021-04-30,NCLH,0.02040816326530612
2021-04-30,TPL,0.02040816326530612
2021-04-30,KIM,0.02040816326530612
2021-04-30,MOS,0.02040816326530612
2021-04-30,HPE,0.02040816326530612
2021-04-30,DVN,0.02040816326530612
2021-04-30,OMC,0.02040816326530612
2021-04-30,FITB,0.02040816326530612
2021-04-30,REG,0.02040816326530612
2021-04-30,EFX,0.02040816326530612
2021-04-30,FCX,0.02040816326530612
2021-04-30,RL,0.02040816326530612
2021-04-30,SPG,0.02040816326530612
2021-04-30,KEY,0.02040816326530612
2021-04-30,AMAT,0.02040816326530612
2021-04-30,EXPE,0.02040816326530612
2021-04-30,OKE,0.02040816326530612
2021-04-30,GS,0.02040816326530612
2021-05-28,IT,0.02040816326530612
2021-05-28,JBL,0.02040816326530612
2021-05-28,EOG,0.02040816326530612
2021-05-28,TRGP,0.02040816326530612
2021-05-28,AMAT,0.02040816326530612
2021-05-28,NUE,0.02040816326530612
2021-05-28,EXPD,0.02040816326530612
2021-05-28,FIX,0.02040816326530612
2021-05-28,WDC,0.02040816326530612
2021-05-28,WSM,0.02040816326530612
2021-05-28,CINF,0.02040816326530612
2021-05-28,CVS,0.02040816326530612
2021-05-28,MRNA,0.02040816326530612
2021-05-28,WFC,0.02040816326530612
2021-05-28,EFX,0.02040816326530612
2021-05-28,FCX,0.02040816326530612
2021-05-28,IRM,0.02040816326530612
2021-05-28,SPG,0.02040816326530612
2021-05-28,STX,0.02040816326530612
2021-05-28,GEN,0.02040816326530612
2021-05-28,NEM,0.02040816326530612
2021-05-28,BX,0.02040816326530612
2021-05-28,MGM,0.02040816326530612
2021-05-28,MS,0.02040816326530612
2021-05-28,EPAM,0.02040816326530612
2021-05-28,FANG,0.02040816326530612
2021-05-28,FITB,0.02040816326530612
2021-05-28,RF,0.02040816326530612
2021-05-28,AVY,0.02040816326530612
2021-05-28,BEN,0.02040816326530612
2021-05-28,IVZ,0.02040816326530612
2021-05-28,DVN,0.02040816326530612
2021-05-28,EME,0.02040816326530612
2021-05-28,MOS,0.02040816326530612
2021-05-28,HCA,0.02040816326530612
2021-05-28,HWM,0.02040816326530612
2021-05-28,BAC,0.02040816326530612
2021-05-28,CNC,0.02040816326530612
2021-05-28,SYF,0.02040816326530612
2021-05-28,MPC,0.02040816326530612
2021-05-28,STLD,0.02040816326530612
2021-05-28,TXT,0.02040816326530612
2021-05-28,COF,0.02040816326530612
2021-05-28,FTNT,0.02040816326530612
2021-05-28,TPL,0.02040816326530612
2021-05-28,SNA,0.02040816326530612
2021-05-28,SW,0.02040816326530612
2021-05-28,F,0.02040816326530612
2021-05-28,GS,0.02040816326530612
2021-06-30,WAT,0.02
2021-06-30,IDXX,0.02
2021-06-30,GNRC,0.02
2021-06-30,INTU,0.02
2021-06-30,EQT,0.02
2021-06-30,DASH,0.02
